0.0666666666667	0.0666666666667	0.0666666666667	0.733333333333	0.0666666666667	
0.0666666666667	0.733333333333	0.0666666666667	0.0666666666667	0.0666666666667	
0.04	0.04	0.44	0.44	0.04	
0.44	0.44	0.04	0.04	0.04	
0.0666666666667	0.0666666666667	0.0666666666667	0.0666666666667	0.733333333333	
0.0285714285714	0.314285714286	0.314285714286	0.0285714285714	0.314285714286	
0.04	0.04	0.04	0.44	0.44	
0.323076923077	0.0153846153846	0.476923076923	0.169230769231	0.0153846153846	
0.0222222222222	0.911111111111	0.0222222222222	0.0222222222222	0.0222222222222	
0.0285714285714	0.885714285714	0.0285714285714	0.0285714285714	0.0285714285714	
0.0222222222222	0.688888888889	0.244444444444	0.0222222222222	0.0222222222222	
0.04	0.44	0.44	0.04	0.04	
0.0666666666667	0.733333333333	0.0666666666667	0.0666666666667	0.0666666666667	
0.04	0.84	0.04	0.04	0.04	
0.04	0.04	0.04	0.04	0.84	
0.0666666666667	0.733333333333	0.0666666666667	0.0666666666667	0.0666666666667	
0.44	0.04	0.04	0.44	0.04	
0.04	0.04	0.84	0.04	0.04	
0.0181818181818	0.0181818181818	0.927272727273	0.0181818181818	0.0181818181818	
0.0285714285714	0.314285714286	0.6	0.0285714285714	0.0285714285714	
0.68	0.0133333333333	0.28	0.0133333333333	0.0133333333333	
0.0181818181818	0.927272727273	0.0181818181818	0.0181818181818	0.0181818181818	
0.733333333333	0.0666666666667	0.0666666666667	0.0666666666667	0.0666666666667	
0.314285714286	0.314285714286	0.0285714285714	0.314285714286	0.0285714285714	
0.0285714285714	0.0285714285714	0.0285714285714	0.0285714285714	0.885714285714	
0.0222222222222	0.688888888889	0.244444444444	0.0222222222222	0.0222222222222	
0.0181818181818	0.381818181818	0.0181818181818	0.0181818181818	0.563636363636	
0.0181818181818	0.563636363636	0.381818181818	0.0181818181818	0.0181818181818	
0.04	0.44	0.04	0.04	0.44	
0.0666666666667	0.733333333333	0.0666666666667	0.0666666666667	0.0666666666667	
0.0222222222222	0.911111111111	0.0222222222222	0.0222222222222	0.0222222222222	
0.6	0.0285714285714	0.314285714286	0.0285714285714	0.0285714285714	
0.04	0.04	0.04	0.84	0.04	
0.84	0.04	0.04	0.04	0.04	
0.885714285714	0.0285714285714	0.0285714285714	0.0285714285714	0.0285714285714	
